date,stake,stake_kelly_dich_0.1,stake_kelly_dich_0.25,stake_kelly_cal_0.1,stake_kelly_cal_0.25
2026-03-07,893.2300000000001,638.2199999999998,919.0600000000005,258.95000000000005,581.9899999999999
2026-03-07,887.2300000000001,637.2199999999998,918.0600000000005,257.95000000000005,579.9899999999999
2026-03-07,881.2300000000001,634.2199999999998,911.0600000000005,256.95000000000005,578.9899999999999
2026-03-07,860.2300000000001,625.2199999999998,890.0600000000005,247.95000000000005,560.9899999999999
2026-03-07,892.6300000000001,639.6199999999998,922.4600000000005,251.55000000000004,564.5899999999999
2026-03-07,888.6300000000001,638.6199999999998,921.4600000000005,250.55000000000004,563.5899999999999
2026-03-07,885.6300000000001,637.6199999999998,920.4600000000005,249.55000000000004,562.5899999999999
2026-03-07,882.6300000000001,635.6199999999998,916.4600000000005,248.55000000000004,559.5899999999999
2026-03-07,886.5000000000001,636.0499999999997,916.8900000000004,250.70000000000005,563.8899999999999
2026-03-07,884.5000000000001,634.0499999999997,912.8900000000004,248.70000000000005,557.8899999999999
2026-03-07,884.8600000000001,634.4099999999997,913.2500000000005,249.06000000000006,558.2499999999999
2026-03-07,889.0600000000002,635.4599999999997,914.3000000000004,250.11000000000007,561.3999999999999
2026-03-07,895.2600000000002,636.0799999999997,914.9200000000004,250.73000000000008,562.0199999999999
2026-03-07,897.2600000000002,636.4799999999997,915.3200000000004,251.13000000000008,562.4199999999998
2026-03-07,914.7800000000002,648.1599999999996,944.5200000000004,259.8900000000001,582.8599999999999
2026-03-07,911.7800000000002,647.1599999999996,943.5200000000004,258.8900000000001,581.8599999999999
2026-03-07,921.6800000000002,649.3599999999997,947.9200000000004,259.9900000000001,582.9599999999999
2026-03-07,901.6800000000002,625.3599999999997,907.9200000000004,255.99000000000012,574.9599999999999
2026-03-07,901.6800000000002,625.3599999999997,907.9200000000004,255.99000000000012,574.9599999999999
2026-03-07,903.6800000000002,627.3599999999997,912.9200000000004,256.9900000000001,576.9599999999999
2026-03-07,896.6800000000002,626.3599999999997,911.9200000000004,255.99000000000012,575.9599999999999
2026-03-07,900.1900000000002,626.7499999999997,912.3100000000004,256.3800000000001,576.3499999999999
2026-03-07,901.7800000000002,627.2799999999996,912.8400000000004,256.9100000000001,576.8799999999999
2026-03-07,877.7800000000002,621.2799999999996,894.8400000000004,250.91000000000008,564.8799999999999
2026-03-07,874.7800000000002,620.2799999999996,893.8400000000004,249.91000000000008,563.8799999999999
2026-03-07,880.7800000000002,621.4799999999997,896.2400000000004,251.11000000000007,565.0799999999999
2026-03-07,884.4600000000002,623.3199999999997,900.8400000000004,253.87000000000006,571.52
2026-03-07,885.6600000000002,623.9199999999997,901.4400000000004,254.47000000000006,572.12
2026-03-07,887.2600000000002,624.3199999999997,901.8400000000004,254.87000000000006,572.52
2026-03-07,889.1600000000002,625.2699999999998,904.6900000000004,255.82000000000005,573.47
2026-03-07,891.9600000000002,625.6699999999997,905.0900000000004,256.22,573.87
2026-03-07,919.3200000000002,632.5099999999998,925.6100000000004,259.64000000000004,587.55
2026-03-07,921.0300000000002,633.0799999999998,926.1800000000004,260.21000000000004,588.12
2026-03-07,922.7800000000002,633.4299999999998,926.5300000000004,260.56000000000006,588.47
2026-03-07,918.7800000000002,617.4299999999998,890.5300000000004,256.56000000000006,584.47
2026-03-07,938.7800000000002,677.4299999999998,990.5300000000004,266.56000000000006,604.47
2026-03-08,937.7800000000002,676.4299999999998,989.5300000000004,265.56000000000006,603.47
2026-03-08,943.7300000000002,677.2799999999999,990.3800000000005,266.4100000000001,605.1700000000001
2026-03-08,944.6500000000002,677.7399999999999,990.8400000000005,266.87000000000006,605.6300000000001
2026-03-08,946.1500000000002,678.2399999999999,991.3400000000005,267.37000000000006,606.1300000000001
2026-03-08,886.1500000000002,648.2399999999999,931.3400000000005,261.37000000000006,600.1300000000001
2026-03-08,890.1700000000002,650.9199999999998,938.0400000000005,262.71000000000004,601.4700000000001
2026-03-08,933.0500000000002,688.4399999999998,991.6400000000006,268.07000000000005,617.5500000000002
2026-03-08,929.0500000000002,687.4399999999998,990.6400000000006,267.07000000000005,615.5500000000002
2026-03-08,924.0500000000002,684.4399999999998,982.6400000000006,266.07000000000005,614.5500000000002
2026-03-08,1005.0500000000002,749.2399999999998,1063.6400000000006,282.27000000000004,663.1500000000002
2026-03-08,1001.0500000000002,748.2399999999998,1062.6400000000006,281.27000000000004,662.1500000000002
2026-03-08,1022.0500000000002,752.4399999999998,1073.1400000000006,285.47,670.5500000000002
2026-03-08,1020.0500000000002,751.4399999999998,1072.1400000000006,283.47,665.5500000000002
2026-03-08,984.0500000000002,735.4399999999998,1036.1400000000006,279.47,661.5500000000002
2026-03-08,979.0500000000002,734.4399999999998,1035.1400000000006,278.47,660.5500000000002
2026-03-08,984.5500000000002,735.5399999999998,1037.3400000000006,279.57000000000005,661.6500000000002
2026-03-08,987.7000000000002,735.9899999999999,1037.7900000000006,280.02000000000004,662.1000000000003
2026-03-08,978.7000000000002,734.9899999999999,1035.7900000000006,279.02000000000004,661.1000000000003
2026-03-08,981.1000000000001,735.5899999999999,1036.3900000000006,279.62000000000006,661.7000000000003
2026-03-08,980.1000000000001,734.5899999999999,1035.3900000000006,278.62000000000006,660.7000000000003
2026-03-08,986.7600000000001,736.81,1041.3100000000006,279.36000000000007,661.4400000000003
2026-03-08,971.7600000000001,727.81,1017.3100000000006,270.36000000000007,640.4400000000003
2026-03-08,964.7600000000001,726.81,1016.3100000000006,268.36000000000007,636.4400000000003
2026-03-08,959.7600000000001,722.81,1007.3100000000006,267.36000000000007,635.4400000000003
2026-03-08,954.7600000000001,721.81,1006.3100000000006,265.36000000000007,631.4400000000003
2026-03-08,951.7600000000001,720.81,1005.3100000000006,264.36000000000007,630.4400000000003
2026-03-08,927.7600000000001,711.81,984.3100000000006,261.36000000000007,627.4400000000003
2026-03-08,928.9000000000001,712.38,984.8800000000007,262.50000000000006,630.8600000000002
2026-03-08,935.1000000000001,713.0,985.5000000000007,263.12000000000006,631.4800000000002
2026-03-08,953.5000000000001,720.36,1000.2200000000007,270.4800000000001,649.8800000000002
2026-03-08,913.5000000000001,695.36,950.2200000000007,265.4800000000001,639.8800000000002
2026-03-08,918.0500000000001,696.01,950.8700000000007,266.13000000000005,640.5300000000002
2026-03-08,922.3000000000001,696.86,951.7200000000007,266.9800000000001,641.3800000000002
2026-03-08,981.8000000000001,732.5600000000001,1011.2200000000007,278.88000000000005,677.0800000000003
2026-03-08,986.1400000000001,733.1800000000001,1011.8400000000007,279.50000000000006,677.7000000000003
2026-03-08,989.9900000000001,733.73,1012.3900000000007,280.05000000000007,678.2500000000002
2026-03-08,993.4900000000001,734.08,1012.7400000000007,280.4000000000001,678.6000000000003
2026-03-08,999.3400000000001,735.25,1013.9100000000007,282.74000000000007,683.2800000000002
2026-03-08,1001.9900000000001,735.78,1014.4400000000006,283.27000000000004,683.8100000000002
2026-03-08,1010.8700000000001,738.0,1021.1000000000006,286.6,690.4700000000001
2026-03-08,1018.8500000000001,740.28,1026.8000000000006,288.88,695.0300000000001
2026-03-08,1019.8500000000001,741.28,1027.8000000000006,289.88,696.0300000000001
2026-03-08,995.8500000000001,711.28,967.8000000000006,277.88,672.0300000000001
2026-03-08,1020.8500000000001,721.28,992.8000000000006,280.38,674.5300000000001
2026-03-08,1027.8500000000001,763.28,1062.8000000000006,287.38,681.5300000000001
2026-03-08,1042.5500000000002,769.5799999999999,1077.5000000000007,293.68,694.1300000000001
2026-03-08,1017.5500000000002,749.5799999999999,1027.5000000000007,278.68,664.1300000000001
2026-03-08,1019.9500000000002,750.06,1027.9800000000007,279.16,664.6100000000001
2026-03-08,1024.5000000000002,750.7099999999999,1028.6300000000008,279.81,665.2600000000001
2026-03-08,1062.7500000000002,771.9599999999999,1071.1300000000008,284.06,669.5100000000001
2026-03-08,1071.9500000000003,774.2599999999999,1075.7300000000007,293.26,692.5100000000001
2026-03-08,1074.0500000000002,775.3099999999998,1078.8800000000008,295.36,696.7100000000002
2026-03-09,1089.38,781.8799999999999,1094.2100000000007,297.55,698.9000000000002
2026-03-09,1082.38,780.8799999999999,1093.2100000000007,296.55,694.9000000000002
2026-03-09,1086.3700000000001,781.4499999999999,1093.7800000000007,297.12,695.4700000000003
2026-03-09,1076.3700000000001,780.4499999999999,1092.7800000000007,295.12,690.4700000000003
2026-03-09,1074.3700000000001,779.4499999999999,1091.7800000000007,292.12,683.4700000000003
2026-03-09,1075.17,779.8499999999999,1092.1800000000007,292.52,683.8700000000002
2026-03-09,1091.25,787.8899999999999,1113.6200000000008,297.88,699.9500000000003
2026-03-09,1083.25,763.8899999999999,1073.6200000000008,293.88,695.9500000000003
2026-03-09,1085.73,764.5099999999999,1074.2400000000007,295.74,700.2900000000003
2026-03-09,1087.33,764.9099999999999,1074.6400000000008,296.14,700.6900000000003
2026-03-09,1093.03,765.4799999999999,1075.2100000000007,296.71,701.2600000000003
2026-03-09,1084.03,761.4799999999999,1065.2100000000007,295.71,700.2600000000003
2026-03-09,1056.03,745.4799999999999,1025.2100000000007,279.71,664.2600000000003
2026-03-09,1050.03,744.4799999999999,1024.2100000000007,278.71,663.2600000000003
2026-03-10,1052.53,744.9799999999999,1024.7100000000007,279.21,663.7600000000003
2026-03-10,1043.53,740.9799999999999,1015.7100000000007,278.21,662.7600000000003
2026-03-10,1041.53,739.9799999999999,1012.7100000000007,277.21,661.7600000000003
2026-03-10,978.53,697.9799999999999,942.7100000000007,249.20999999999998,598.7600000000003
2026-03-10,989.9599999999999,705.5999999999999,955.4100000000008,250.48,600.0300000000003
2026-03-10,985.9599999999999,681.5999999999999,915.4100000000008,246.48,596.0300000000003
2026-03-10,1011.9599999999999,697.8499999999999,947.9100000000008,252.98,615.5300000000003
2026-03-10,1013.7099999999999,698.1999999999999,948.2600000000008,253.32999999999998,615.8800000000003
2026-03-10,1009.7099999999999,697.1999999999999,947.2600000000008,251.32999999999998,609.8800000000003
2026-03-11,1012.2299999999999,698.04,948.1000000000008,252.17,610.7200000000004
2026-03-11,1015.6599999999999,698.53,948.5900000000008,252.66,611.2100000000004
2026-03-11,1017.8099999999998,698.9599999999999,949.0200000000008,253.09,611.6400000000003
2026-03-11,1013.8099999999998,697.9599999999999,948.0200000000008,251.09,605.6400000000003
2026-03-11,1015.9599999999998,698.3899999999999,948.4500000000007,251.52,606.0700000000003
2026-03-11,1017.5599999999998,698.7899999999998,948.8500000000007,252.32000000000002,608.0700000000003
2026-03-11,1016.5599999999998,697.7899999999998,947.8500000000007,251.32000000000002,607.0700000000003
2026-03-11,1020.3399999999998,698.2099999999998,948.2700000000007,253.42000000000002,611.2700000000003
2026-03-11,1025.3799999999999,701.3599999999998,954.5700000000006,254.05,611.9000000000003
2026-03-11,1023.3799999999999,699.3599999999998,950.5700000000006,253.05,610.9000000000003
2026-03-12,1026.62,700.4399999999998,951.6500000000007,254.13000000000002,614.1400000000003
2026-03-12,1024.62,699.4399999999998,949.6500000000007,253.13000000000002,611.1400000000003
2026-03-12,1016.6199999999999,675.4399999999998,909.6500000000007,249.13000000000002,607.1400000000003
2026-03-12,1025.9199999999998,678.5399999999998,915.8500000000007,250.68000000000004,608.6900000000003
2026-03-12,1029.5199999999998,678.9899999999999,916.3000000000008,252.03000000000003,611.8400000000003
2026-03-12,1031.7099999999998,679.7199999999999,917.0300000000008,252.76000000000002,612.5700000000003
2026-03-12,1034.6299999999999,680.4499999999999,917.7600000000008,253.49,613.3000000000003
2026-03-12,1036.9299999999998,687.3499999999999,929.2600000000008,254.64000000000001,614.4500000000003
2026-03-12,1042.06,687.92,930.4000000000008,255.21,615.0200000000003
2026-03-12,1038.06,686.92,929.4000000000008,254.21,612.0200000000003
2026-03-12,1066.56,715.42,995.9000000000008,282.71000000000004,678.5200000000003
2026-03-13,1067.56,716.42,996.9000000000008,283.71000000000004,679.5200000000003
2026-03-13,1069.6599999999999,716.77,997.2500000000008,284.06000000000006,679.8700000000003
2026-03-13,1070.7099999999998,717.8199999999999,998.3000000000008,285.11000000000007,680.9200000000003
2026-03-13,1071.9099999999999,718.2199999999999,998.7000000000007,285.51000000000005,681.3200000000003
2026-03-13,1075.11,719.0199999999999,999.5000000000007,286.31000000000006,682.1200000000002
2026-03-13,1070.11,718.0199999999999,998.5000000000007,285.31000000000006,679.1200000000002
2026-03-13,1055.11,709.0199999999999,974.5000000000007,276.31000000000006,658.1200000000002
2026-03-13,1057.3899999999999,709.5899999999999,975.0700000000007,276.88000000000005,659.8300000000003
2026-03-13,1054.3899999999999,708.5899999999999,974.0700000000007,275.88000000000005,658.8300000000003
2026-03-13,1047.3899999999999,707.5899999999999,973.0700000000007,274.88000000000005,657.8300000000003
2026-03-13,1075.8899999999999,717.0899999999999,996.8200000000007,284.38000000000005,681.5800000000003
2026-03-13,1082.05,717.9699999999999,997.7000000000007,285.26000000000005,682.4600000000003
2026-03-13,1077.05,716.9699999999999,996.7000000000007,284.26000000000005,681.4600000000003
2026-03-13,1074.05,715.9699999999999,995.7000000000007,283.26000000000005,680.4600000000003
2026-03-13,1078.37,716.5099999999999,996.2400000000007,283.80000000000007,681.0000000000002
2026-03-13,1075.37,715.5099999999999,995.2400000000007,282.80000000000007,680.0000000000002
2026-03-13,1067.37,714.5099999999999,994.2400000000007,281.80000000000007,677.0000000000002
2026-03-13,1061.37,713.5099999999999,993.2400000000007,280.80000000000007,676.0000000000002
2026-03-13,1062.31,713.9799999999999,993.7100000000007,281.2700000000001,676.4700000000003
2026-03-13,1065.1299999999999,714.4499999999999,994.1800000000007,281.7400000000001,676.9400000000003
2026-03-13,1067.6299999999999,714.9499999999999,994.6800000000007,282.2400000000001,677.4400000000003
2026-03-14,1063.6299999999999,708.9499999999999,980.6800000000007,278.2400000000001,667.4400000000003
2026-03-14,1064.6499999999999,709.4599999999999,981.1900000000007,279.2600000000001,669.9900000000002
2026-03-14,1067.4499999999998,709.81,981.5400000000008,279.6100000000001,670.3400000000003
2026-03-14,1071.35,710.1999999999999,981.9300000000007,280.0000000000001,670.7300000000002
2026-03-14,1077.7199999999998,711.1099999999999,982.8400000000007,282.73000000000013,678.0100000000002
2026-03-14,1150.5199999999998,738.4099999999999,1046.5400000000006,310.03000000000014,750.8100000000002
2026-03-14,1132.5199999999998,729.4099999999999,1025.5400000000006,304.03000000000014,738.8100000000002
2026-03-14,1096.5199999999998,717.4099999999999,993.5400000000006,300.03000000000014,734.8100000000002
2026-03-14,1093.5199999999998,716.4099999999999,992.5400000000006,299.03000000000014,733.8100000000002
2026-03-14,1095.7699999999998,716.8599999999999,992.9900000000007,299.48000000000013,734.2600000000002
2026-03-14,1094.7699999999998,715.8599999999999,991.9900000000007,298.48000000000013,731.2600000000002
2026-03-14,1088.7699999999998,713.8599999999999,983.9900000000007,296.48000000000013,729.2600000000002
2026-03-14,1098.0699999999997,719.4399999999999,1000.7300000000007,298.34000000000015,731.1200000000002
2026-03-14,1034.0699999999997,663.4399999999999,920.7300000000007,290.34000000000015,715.1200000000002
2026-03-14,1029.0699999999997,662.4399999999999,919.7300000000007,289.34000000000015,714.1200000000002
2026-03-14,1031.3199999999997,662.89,920.1800000000007,289.79000000000013,714.5700000000003
2026-03-14,1034.7999999999997,663.76,921.0500000000008,291.53000000000014,718.9200000000003
2026-03-14,980.7999999999997,633.76,861.0500000000008,285.53000000000014,712.9200000000003
2026-03-14,984.3199999999997,634.64,861.9300000000007,286.41000000000014,713.8000000000003
2026-03-14,1000.0699999999997,647.24,893.4300000000007,292.71000000000015,729.5500000000003
2026-03-14,1006.7899999999997,650.6,900.1500000000008,294.39000000000016,731.2300000000002
2026-03-14,1010.2899999999997,651.1,900.6500000000008,294.89000000000016,731.7300000000002
2026-03-14,1007.2899999999997,650.1,899.6500000000008,293.89000000000016,730.7300000000002
2026-03-14,1001.2899999999997,649.1,898.6500000000008,292.89000000000016,729.7300000000002
2026-03-14,995.2899999999997,648.1,897.6500000000008,291.89000000000016,728.7300000000002
2026-03-14,998.9999999999998,648.63,898.1800000000007,292.42000000000013,729.7900000000002
2026-03-14,966.9999999999998,632.63,858.1800000000007,288.42000000000013,717.7900000000002
2026-03-14,970.4799999999998,633.5,859.0500000000008,289.29000000000013,718.6600000000002
2026-03-14,974.0799999999998,633.95,859.5000000000008,289.7400000000001,719.1100000000002
2026-03-14,977.5799999999998,635.35,863.0000000000008,290.09000000000015,719.4600000000003
2026-03-14,979.6999999999998,635.88,863.5300000000008,290.6200000000001,719.9900000000002
2026-03-14,981.6999999999998,636.38,864.0300000000008,291.1200000000001,720.4900000000002
2026-03-14,983.1999999999998,636.88,864.5300000000008,291.6200000000001,720.9900000000002
2026-03-14,1004.3999999999999,642.18,877.7800000000008,294.2700000000001,728.9400000000003
2026-03-14,1007.0799999999998,642.8499999999999,879.1200000000008,294.9400000000001,729.6100000000002
2026-03-14,980.0799999999998,633.8499999999999,852.1200000000008,291.9400000000001,726.6100000000002
2026-03-14,973.0799999999998,632.8499999999999,851.1200000000008,290.9400000000001,725.6100000000002
2026-03-14,970.0799999999998,631.8499999999999,850.1200000000008,289.9400000000001,724.6100000000002
2026-03-14,976.0799999999998,633.05,852.5200000000008,291.1400000000001,725.8100000000003
2026-03-14,980.2799999999999,634.0999999999999,853.5700000000007,295.3400000000001,735.2600000000003
2026-03-14,977.2799999999999,633.0999999999999,852.5700000000007,294.3400000000001,734.2600000000003
2026-03-14,974.2799999999999,632.0999999999999,851.5700000000007,293.3400000000001,733.2600000000003
2026-03-14,967.2799999999999,631.0999999999999,850.5700000000007,292.3400000000001,732.2600000000003
2026-03-14,968.6799999999998,631.4499999999999,850.9200000000008,292.6900000000001,732.6100000000004
2026-03-14,963.6799999999998,611.4499999999999,800.9200000000008,287.6900000000001,727.6100000000004
2026-03-14,969.0799999999998,612.05,802.1200000000008,288.29000000000013,728.2100000000004
2026-03-14,968.0799999999998,611.05,801.1200000000008,287.29000000000013,727.2100000000004
2026-03-14,971.8799999999998,611.43,801.5000000000008,287.67000000000013,727.5900000000004
2026-03-14,969.8799999999998,610.43,800.5000000000008,285.67000000000013,723.5900000000004
2026-03-14,964.8799999999998,609.43,799.5000000000008,284.67000000000013,722.5900000000004
2026-03-14,961.8799999999998,608.43,798.5000000000008,283.67000000000013,721.5900000000004
2026-03-14,1013.0799999999998,646.8299999999999,913.7000000000008,334.8700000000001,849.5900000000004
2026-03-14,998.0799999999998,643.8299999999999,904.7000000000008,331.8700000000001,846.5900000000004
2026-03-14,994.0799999999998,642.8299999999999,903.7000000000008,330.8700000000001,845.5900000000004
2026-03-14,995.7899999999998,643.4,904.2700000000009,331.4400000000001,846.1600000000004
2026-03-14,988.7899999999998,642.4,903.2700000000009,330.4400000000001,845.1600000000004
2026-03-14,983.7899999999998,640.4,897.2700000000009,329.4400000000001,844.1600000000004
2026-03-14,986.2399999999999,640.75,897.6200000000009,329.79000000000013,844.5100000000004
2026-03-14,1000.9399999999999,644.95,910.2200000000009,331.89000000000016,846.6100000000005
2026-03-14,1004.4399999999999,645.3000000000001,910.570000000001,332.2400000000002,846.9600000000005
2026-03-14,988.4399999999999,641.3000000000001,898.570000000001,328.2400000000002,838.9600000000005
2026-03-14,991.9399999999999,641.6500000000001,898.920000000001,328.5900000000002,839.3100000000005
2026-03-14,987.9399999999999,640.6500000000001,897.920000000001,327.5900000000002,838.3100000000005
2026-03-14,982.9399999999999,639.6500000000001,896.920000000001,326.5900000000002,837.3100000000005
2026-03-14,991.1899999999999,644.6000000000001,908.4700000000009,328.2400000000002,842.2600000000006
2026-03-14,989.1899999999999,643.6000000000001,905.4700000000009,327.2400000000002,841.2600000000006
2026-03-14,991.8299999999999,644.0400000000002,905.910000000001,329.44000000000017,845.6600000000005
2026-03-14,995.3299999999999,644.5400000000002,906.910000000001,329.94000000000017,846.1600000000005
2026-03-15,994.3299999999999,643.5400000000002,905.910000000001,328.94000000000017,845.1600000000005
2026-03-15,995.77,643.9000000000002,906.270000000001,329.3000000000002,845.5200000000006
2026-03-15,993.77,642.9000000000002,905.270000000001,327.3000000000002,839.5200000000006
2026-03-15,989.77,641.9000000000002,904.270000000001,326.3000000000002,838.5200000000006
2026-03-15,991.18,642.3700000000002,904.740000000001,326.7700000000002,838.9900000000006
2026-03-15,1001.2299999999999,644.3800000000002,910.770000000001,328.7800000000002,841.0000000000006
2026-03-15,998.2299999999999,643.3800000000002,909.770000000001,327.7800000000002,840.0000000000006
2026-03-15,1045.1299999999999,676.2100000000003,956.670000000001,332.4700000000002,854.0700000000006
2026-03-15,1048.6299999999999,676.5600000000003,957.020000000001,332.8200000000002,854.4200000000006
2026-03-15,1050.6299999999999,677.0600000000003,957.520000000001,333.3200000000002,854.9200000000006
2026-03-15,1047.6299999999999,676.0600000000003,956.520000000001,332.3200000000002,853.9200000000006
2026-03-15,1050.78,676.4100000000003,956.870000000001,332.67000000000024,854.2700000000007
2026-03-15,1063.58,678.0100000000003,963.270000000001,334.27000000000027,857.4700000000007
2026-03-15,1045.58,669.0100000000003,939.270000000001,328.27000000000027,839.4700000000007
2026-03-15,1047.8,669.3800000000003,939.640000000001,328.64000000000027,839.8400000000007
2026-03-15,1054.3799999999999,670.3200000000004,940.5800000000011,331.46000000000026,847.3600000000007
2026-03-15,1026.3799999999999,654.3200000000004,904.5800000000011,315.46000000000026,807.3600000000007
2026-03-15,1028.4199999999998,654.8300000000004,905.090000000001,315.97000000000025,807.8700000000007
2026-03-15,1021.4199999999998,653.8300000000004,904.090000000001,314.97000000000025,806.8700000000007
2026-03-15,1037.4199999999998,657.8300000000004,914.090000000001,318.97000000000025,816.8700000000007
2026-03-15,1039.32,658.7800000000004,916.9400000000011,319.92000000000024,817.8200000000007
2026-03-15,1043.72,659.3300000000004,917.490000000001,320.47000000000025,818.3700000000007
2026-03-15,1041.72,658.3300000000004,916.490000000001,318.47000000000025,812.3700000000007
2026-03-15,1049.3700000000001,665.9800000000004,936.890000000001,321.02000000000027,814.9200000000006
2026-03-15,1052.8700000000001,666.3300000000004,937.240000000001,321.3700000000003,815.2700000000007
2026-03-15,1042.8700000000001,665.3300000000004,936.240000000001,320.3700000000003,813.2700000000007
2026-03-15,1038.8700000000001,664.3300000000004,935.240000000001,319.3700000000003,812.2700000000007
2026-03-15,1032.8700000000001,663.3300000000004,934.240000000001,318.3700000000003,811.2700000000007
2026-03-15,1030.8700000000001,662.3300000000004,933.240000000001,317.3700000000003,810.2700000000007
2026-03-15,1032.47,663.1300000000003,935.640000000001,318.1700000000003,811.0700000000006
2026-03-15,1046.8700000000001,666.7300000000004,942.840000000001,319.9700000000003,812.8700000000006
2026-03-15,1048.0100000000002,667.1100000000004,943.220000000001,320.3500000000003,813.2500000000006
2026-03-15,1050.4900000000002,667.7300000000004,943.840000000001,322.2100000000003,817.5900000000006
2026-03-15,1043.4900000000002,666.7300000000004,942.840000000001,321.2100000000003,816.5900000000006
2026-03-15,1059.8700000000003,674.9200000000004,961.9500000000011,323.94000000000034,827.5100000000006
2026-03-15,1061.8200000000004,675.5700000000004,962.600000000001,324.5900000000003,828.1600000000005
2026-03-15,1054.8200000000004,674.5700000000004,961.600000000001,323.5900000000003,827.1600000000005
2026-03-15,1105.9200000000003,705.2300000000004,1012.7000000000011,333.81000000000034,847.6000000000006
2026-03-15,1115.5200000000002,706.4300000000004,1016.3000000000011,335.01000000000033,848.8000000000006
2026-03-15,1117.6800000000003,706.7900000000004,1016.6600000000011,336.45000000000033,852.4000000000007
2026-03-15,1123.3800000000003,710.2100000000004,1025.780000000001,337.5900000000003,853.5400000000006
2026-03-15,1125.0600000000004,710.7700000000003,1026.340000000001,338.1500000000003,854.1000000000006
2026-03-15,1128.2400000000005,711.3000000000003,1026.870000000001,338.6800000000003,854.6300000000006
2026-03-15,1144.2400000000005,731.3000000000003,1066.870000000001,342.6800000000003,858.6300000000006
2026-03-15,1134.2400000000005,701.3000000000003,1016.870000000001,337.6800000000003,848.6300000000006
2026-03-15,1136.0100000000004,701.8900000000003,1017.4600000000011,338.27000000000027,849.2200000000006
2026-03-15,1133.0100000000004,700.8900000000003,1016.4600000000011,334.27000000000027,840.2200000000006
2026-03-15,1137.9600000000005,701.4400000000003,1017.010000000001,335.3700000000003,843.5200000000006
2026-03-15,1134.9600000000005,700.4400000000003,1016.010000000001,334.3700000000003,842.5200000000006
2026-03-15,1135.8200000000004,700.8700000000002,1016.440000000001,334.8000000000003,842.9500000000005
2026-03-15,1137.4700000000005,701.4200000000002,1016.9900000000009,335.3500000000003,843.5000000000005
2026-03-15,1112.4700000000005,691.4200000000002,991.9900000000009,330.3500000000003,833.5000000000005
2026-03-15,1115.8700000000006,692.2700000000002,992.8400000000009,331.20000000000033,834.3500000000005
2026-03-15,1119.4700000000005,693.1700000000002,993.7400000000009,332.1000000000003,836.1500000000004
2026-03-15,1129.7300000000005,696.5900000000001,1002.8600000000009,333.2400000000003,837.2900000000004
2026-03-16,1133.7300000000005,700.5900000000001,1012.8600000000009,335.2400000000003,843.2900000000004
2026-03-16,1139.7300000000005,701.1900000000002,1013.460000000001,335.8400000000003,845.6900000000004
2026-03-16,1121.7300000000005,697.1900000000002,1003.460000000001,333.8400000000003,843.6900000000004
2026-03-16,1101.7300000000005,673.1900000000002,963.460000000001,329.8400000000003,839.6900000000004
2026-03-16,1094.7300000000005,672.1900000000002,962.460000000001,328.8400000000003,838.6900000000004
2026-03-16,1082.7300000000005,663.1900000000002,941.460000000001,322.8400000000003,823.6900000000004
2026-03-16,1078.7300000000005,662.1900000000002,940.460000000001,321.8400000000003,822.6900000000004
2026-03-16,1073.7300000000005,661.1900000000002,939.460000000001,320.8400000000003,821.6900000000004
2026-03-16,1063.7300000000005,631.1900000000002,889.460000000001,315.8400000000003,811.6900000000004
2026-03-16,1060.7300000000005,630.1900000000002,887.460000000001,314.8400000000003,810.6900000000004
2026-03-16,1061.2800000000004,630.7400000000001,888.0100000000009,315.94000000000034,813.9900000000004
2026-03-16,1056.2800000000004,629.7400000000001,887.0100000000009,314.94000000000034,812.9900000000004
2026-03-16,1051.2800000000004,628.7400000000001,886.0100000000009,313.94000000000034,810.9900000000004
2026-03-16,1052.3400000000004,629.2700000000001,886.5400000000009,315.00000000000034,813.6400000000003
2026-03-17,1046.3400000000004,628.2700000000001,885.5400000000009,314.00000000000034,812.6400000000003
2026-03-17,1036.3400000000004,627.2700000000001,884.5400000000009,313.00000000000034,811.6400000000003
2026-03-17,1029.3400000000004,626.2700000000001,883.5400000000009,312.00000000000034,809.6400000000003
2026-03-17,1028.3400000000004,625.2700000000001,882.5400000000009,311.00000000000034,808.6400000000003
2026-03-17,1026.3400000000004,624.2700000000001,881.5400000000009,310.00000000000034,807.6400000000003
2026-03-17,1008.3400000000004,620.2700000000001,871.5400000000009,308.00000000000034,805.6400000000003
2026-03-17,1008.7100000000004,620.6400000000001,871.9100000000009,308.37000000000035,806.0100000000003
2026-03-17,996.7100000000004,618.6400000000001,867.9100000000009,304.37000000000035,796.0100000000003
2026-03-18,991.7100000000004,583.6400000000001,817.9100000000009,284.37000000000035,751.0100000000003
2026-03-18,995.9100000000004,584.69,818.9600000000008,286.47000000000037,755.2100000000004
2026-03-18,992.9100000000004,583.69,815.9600000000008,285.47000000000037,754.2100000000004
2026-03-18,1013.7900000000004,590.6500000000001,829.8800000000008,292.43000000000035,768.1300000000003
2026-03-18,1015.1400000000004,591.1000000000001,830.3300000000008,292.88000000000034,768.5800000000004
2026-03-18,991.1400000000004,576.1000000000001,800.3300000000008,289.88000000000034,765.5800000000004
2026-03-18,993.1900000000004,576.5100000000001,800.7400000000008,290.29000000000036,765.9900000000004
2026-03-19,986.1900000000004,575.5100000000001,799.7400000000008,289.29000000000036,764.9900000000004
